,AF7,AF3,Fp1,FP2,AF4,AF8,F7,F5,F3,F1,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FC2,FC4,FC6,FT8,T3,C5,C3,C1,C2,C4,C6,T4,TP7,CP5,CP3,CP1,CP2,CP4,CP6,TP8,T5,P5,P3,P1,P2,P4,P6,T6,FPz,PO7,PO3,O1,O2,PO4,PO8,Oz,AFz,Fz,FCz,Cz,CPz,Pz,POz
O2,0.18734856517796944,0.18889974547190785,0.18978935721312182,0.18057396189643415,0.17768332796917022,0.16916265037713146,0.1803000798608763,0.18235857665023858,0.1822380918403756,0.17996001945463558,0.17022965270832144,0.16409253980517646,0.15817223883878792,0.15357595062999618,0.1688339281287982,0.1705151276440033,0.16938855359650368,0.1656028862827246,0.1523128508371132,0.1447447620512988,0.1382653972598029,0.13417575419665967,0.15323863698672577,0.15359440277867029,0.15081015714094756,0.1451955796320333,0.1287093952446873,0.12038938577079561,0.11416835699535159,0.11153966817950146,0.13389310080030284,0.13215621316715606,0.12727626341382345,0.11972060780362476,0.10053627632274122,0.09196444153480807,0.08664471787176425,0.08608296898481273,0.11125445920210104,0.10696687530938964,0.09991089396722735,0.09056672389394285,0.06936198501467425,0.060695592291351304,0.056665530490711734,0.05860231622525417,0.18757048508802382,0.08586667227035559,0.07032223930237314,0.05842757020529601,0.0,0.028872861420801768,0.02963577096912679,0.029691729823908296,0.18523350314094186,0.1757910120881071,0.1596202141217834,0.13747619796503055,0.11039976107872475,0.07991468535297296,0.04913696867580914
PO4,0.1879854326422004,0.18419738194708138,0.1888995540353359,0.17768610925436198,0.17022474635539805,0.16591524463530397,0.1825091546689787,0.1798504227632855,0.17525287396731984,0.1693064583797497,0.15671464133986024,0.15212340263320226,0.1497393874737715,0.1502003760042317,0.17263655375043205,0.16810801557431715,0.1608367848224778,0.15177779276378242,0.1339692226633534,0.12862599418496248,0.12754109952545944,0.1309771109893645,0.1586174937859197,0.15178300773418937,0.14162117028040982,0.12931166335915997,0.10623020530194859,0.10059741387979029,0.10160406153649255,0.10891140394359967,0.14082593106589703,0.13158796097880046,0.11870606783721444,0.10341842488714532,0.07487442573627262,0.06904260052424288,0.0729518785156355,0.08467226713302255,0.11971817245302686,0.10855045158888504,0.09389384496317035,0.07659647436444322,0.0421571660634116,0.035083249473479884,0.04317444839529157,0.05969435186098317,0.18523193355741044,0.0959206600283453,0.07037046379694782,0.07032223930237314,0.028872861420801768,0.0,0.03714085987235486,0.04444315217039309,0.17735359833609654,0.16281557313853096,0.14224404788477085,0.11671863636068402,0.08777467870995267,0.05828836347124165,0.03721493682849094
PO8,0.18953308196354574,0.18799109805718892,0.18735613719807998,0.1691641475738392,0.16591290068033052,0.1536095221123825,0.18705970524340773,0.18820666216250856,0.18575369120358196,0.1799338136658097,0.16096285064252672,0.1501835335083643,0.14061508671777243,0.13425398291276097,0.18000273345653117,0.18113269513999106,0.17748297615908581,0.16940421020763372,0.14376648064279932,0.12957293169607803,0.11783752623441224,0.11155478318016498,0.16854990902225941,0.16873521714169482,0.16350796989633395,0.1532673288630388,0.12210614888671308,0.10515305010463978,0.09170834123044928,0.08618513118411092,0.15298048741978293,0.15143497991299779,0.14447400997601953,0.13252010114505078,0.09763139485083011,0.07849208230443605,0.06332007322151725,0.05861090874362637,0.13366613374206318,0.12986888057772217,0.12142801186305095,0.10864580702721902,0.07315058102538442,0.05275612635617981,0.03495575494580039,0.029694431618031657,0.18059051005873197,0.11106996384492046,0.09587844356520268,0.08582244424057203,0.02963577096912679,0.03714085987235486,0.0,0.05859980408760495,0.17911591828623807,0.1713531081571636,0.1576968782535849,0.13897506856514738,0.11645787529232016,0.0922317403289088,0.07034629380046173
Oz,0.18057395212259894,0.18523161866721327,0.18757151770751088,0.18757151770751088,0.18523161866721327,0.18059152921021865,0.16912889996277256,0.1720564849542538,0.17448862715244037,0.17610393066472899,0.17608095683942288,0.17450921039584225,0.17205043020561914,0.169163487460281,0.15354487871663058,0.1557702052597517,0.15765825918661902,0.15892077055890025,0.15892077055890025,0.15765825918661902,0.1557702052597517,0.15354487871663056,0.13420331807584723,0.1347862524053368,0.1352915481633678,0.13563409547795044,0.13563357728745323,0.1352916136255022,0.13478625240533676,0.1342033180758472,0.11157336025933201,0.10977607805996631,0.10822804095912236,0.1071626822856805,0.10716268228568049,0.10822804095912235,0.10977607805996628,0.11149320400845208,0.08618477158729429,0.08159163807412635,0.07752497063096322,0.07464909790967655,0.07470633739893803,0.07747984483840936,0.08160882868641108,0.08612583060488735,0.18995803766953911,0.05864726118010034,0.044443152170393116,0.029691729823908317,0.029691729823908296,0.04444315217039309,0.05859980408760495,0.0,0.18699522732771368,0.1766652219584797,0.15934361501058678,0.13575468139920094,0.1068131201754778,0.07362154164709449,0.03757927461759019
AFz,0.07038861140086233,0.03721639426923412,0.04913330298427019,0.04913330298427019,0.03721639426923412,0.07034386079409338,0.09375374698994918,0.07722562030675086,0.05974723486040074,0.04436817111607678,0.04441013292292662,0.05967813861964921,0.07719938369160807,0.09369465013242761,0.11636788817156557,0.10237840557137638,0.0885147097373153,0.07776032574974581,0.07776032574974581,0.0885147097373153,0.10237840557137638,0.11636788817156557,0.13690033110620678,0.1264663082594302,0.11662807564459346,0.10943356468786172,0.10944481959934405,0.11662674482933101,0.1264663082594302,0.13690033110620678,0.15456069115907023,0.1477798645032506,0.141621057190731,0.13730766719935314,0.13730766719935314,0.141621057190731,0.1477798645032506,0.15461383340796267,0.168767020480385,0.16523253162180987,0.16215184717645614,0.16008000051333662,0.16004330058031924,0.16216705647000812,0.16520651191074953,0.16879441501837839,0.03757927461759019,0.1791025754106852,0.17735359833609654,0.18523350314094186,0.18523350314094186,0.17735359833609654,0.17911591828623807,0.18699522732771368,0.0,0.03752368740279394,0.07362429299297886,0.10678103072115244,0.13572753357844775,0.15934524056495966,0.17664434511022428
Fz,0.09225910558675915,0.058289078681937244,0.0799129530333616,0.0799129530333616,0.058289078681937244,0.09223031405892641,0.10767944893989312,0.08460074680035741,0.0582598358402401,0.02966944238300932,0.029641234220280005,0.05818925193631526,0.08454005107790317,0.10763881359498191,0.1238439914060905,0.10047526863651171,0.07455155671612898,0.049919363898308186,0.049919363898308186,0.07455155671612898,0.10047526863651171,0.1238439914060905,0.1391539970299714,0.1189296423276543,0.0979875195566727,0.08069894887712598,0.08072793510463419,0.0979845108703573,0.1189296423276543,0.1391539970299714,0.15261214259467598,0.13720321432158694,0.12227649628916948,0.11106406395542856,0.11106406395542856,0.12227649628916948,0.13720321432158694,0.1526527412153731,0.16349496064182753,0.15348525210093722,0.14442832413079104,0.13806941024869152,0.13802027313932425,0.14443495084287566,0.15344041893096338,0.1635159760780573,0.07362154164709449,0.17134376320919617,0.16281557313853096,0.1757910120881071,0.1757910120881071,0.16281557313853096,0.1713531081571636,0.1766652219584797,0.03752368740279394,0.0,0.03758220016779438,0.07364080068677387,0.10679584179190481,0.135769297111873,0.15934524056495966
FCz,0.11647226107258889,0.08777493618689906,0.11039908129177865,0.11039908129177865,0.08777493618689906,0.11645726294083536,0.12415142225345918,0.10027911822629447,0.0742307933502028,0.04975230425673748,0.04968373915167071,0.07418429091913523,0.10020487491446388,0.12413108345263256,0.1325143785801698,0.10465446572587674,0.07232597478424106,0.0369429212705819,0.0369429212705819,0.07232597478424106,0.10465446572587674,0.1325143785801698,0.14064654222493086,0.11359041798486078,0.08316330228212133,0.05333815549389287,0.0533959296422542,0.0831586304136866,0.11359041798486078,0.14064654222493086,0.14789034983720434,0.12523937149883344,0.10160433914769348,0.08185933017029698,0.08185933017029698,0.10160433914769348,0.12523937149883344,0.14791202782353774,0.15368426747708772,0.13764733533838547,0.12238624071234548,0.1110516465733532,0.11099190468322663,0.12238048795751029,0.1375863729083556,0.15369539057907586,0.1068131201754778,0.1576933202525391,0.14224404788477085,0.1596202141217834,0.1596202141217834,0.14224404788477085,0.1576968782535849,0.15934361501058678,0.07362429299297886,0.03758220016779438,0.0,0.03754124162141798,0.07360228171731117,0.10679584179190481,0.13572753357844775
Cz,0.13897913876058293,0.11671863636068402,0.13747619796503055,0.13747619796503055,0.11671863636068402,0.13897506856514738,0.14014361550808258,0.11916607735290664,0.09789446808960928,0.08063602618554788,0.08056845994019758,0.09787144623233532,0.11909400258423437,0.14014160022785033,0.14091492234896763,0.11365696196913522,0.08311104501043158,0.05334640795894913,0.05334640795894913,0.08311104501043158,0.11365696196913522,0.14091492234896763,0.14116689163402601,0.11165505134034381,0.077286323938558,0.03946137703689704,0.03954603652232623,0.07728087101278054,0.11165505134034381,0.14116689163402601,0.14091492234896763,0.11365696196913522,0.08311104501043158,0.05334640795894913,0.05334640795894913,0.08311104501043158,0.11365696196913522,0.1409129203835762,0.14014361550808258,0.11916607735290664,0.09789446808960928,0.08063602618554788,0.08056845994019758,0.09787144623233533,0.11909400258423437,0.14014160022785033,0.13575468139920094,0.13897913876058293,0.11671863636068402,0.13747619796503055,0.13747619796503055,0.11671863636068402,0.13897506856514738,0.13575468139920094,0.10678103072115244,0.07364080068677387,0.03754124162141798,0.0,0.03754124162141798,0.07364080068677387,0.10678103072115244
CPz,0.15769286767886181,0.142243889002889,0.15962068428764092,0.15962068428764092,0.14224388900288898,0.15769733046839032,0.15368330866636828,0.13764569107163035,0.12238708889957085,0.1110511415716687,0.11099139974021546,0.122381335173237,0.13758472826353207,0.153696348792354,0.14789113046586957,0.12523849741197693,0.10160643314212399,0.08186074872486654,0.08186074872486654,0.10160643314212399,0.12523849741197693,0.14789113046586957,0.14064654222493086,0.11359041798486079,0.08316330228212135,0.05333815549389287,0.053395929642254196,0.08315863041368661,0.11359041798486079,0.14064654222493086,0.13251524978654625,0.10465341970980045,0.07232891642155347,0.036946064443597486,0.03694606444359748,0.07232891642155347,0.10465341970980045,0.13248712659702466,0.12415023536115391,0.10027686122467089,0.0742321917702273,0.04975117703705949,0.0496826111146857,0.07418568854732525,0.10020261672180139,0.12413226988164953,0.15934361501058678,0.11647164832642519,0.08777467870995269,0.11039976107872475,0.11039976107872475,0.08777467870995267,0.11645787529232016,0.1068131201754778,0.13572753357844775,0.10679584179190481,0.07360228171731117,0.03754124162141798,0.0,0.03758220016779438,0.07362429299297886
Pz,0.17134299488425855,0.16281531708962407,0.17579179959120228,0.17579179959120228,0.16281531708962407,0.1713538758470659,0.16349329811345306,0.15348253200025913,0.14442964994220472,0.138068660991635,0.1380195241057762,0.14443627501272685,0.15343769861522297,0.16351763747067213,0.15261353801387462,0.13720174254364764,0.12227970591095247,0.11106599259448292,0.11106599259448292,0.12227970591095245,0.13720174254364761,0.1526135380138746,0.1391539970299714,0.11892964232765431,0.09798751955667272,0.08069894887712598,0.08072793510463419,0.09798451087035727,0.1189296423276543,0.1391539970299714,0.12384571096798812,0.10047325885237944,0.0745568208932754,0.04992365472112317,0.049923654721123166,0.07455682089327537,0.10047325885237943,0.12379247714063332,0.10767692462519883,0.08459581181063579,0.05826312249897604,0.02966595545267785,0.029637746254274625,0.058192538658114246,0.0845351135971374,0.10764133742835794,0.1766652219584797,0.09225767864458084,0.058288363471241667,0.07991468535297297,0.07991468535297296,0.05828836347124165,0.0922317403289088,0.07362154164709449,0.15934524056495966,0.135769297111873,0.10679584179190481,0.07364080068677387,0.03758220016779438,0.0,0.03752368740279394
POz,0.1791016190763364,0.177353292508222,0.18523447550164268,0.18523447550164268,0.177353292508222,0.17911687381027064,0.16876492499560142,0.16522924420542862,0.16215338359779483,0.16007915971979694,0.16004246014405435,0.16216859091549868,0.16520322467714058,0.16879650899619164,0.15456248379612259,0.14777808667516337,0.14162466270612065,0.1373096968834977,0.1373096968834977,0.14162466270612065,0.14777808667516337,0.15456248379612256,0.13690033110620678,0.12646630825943023,0.11662807564459346,0.10943356468786172,0.10944481959934405,0.116626744829331,0.1264663082594302,0.13690033110620678,0.11637026915482819,0.10237583931822111,0.08852047834644436,0.07776390967033667,0.07776390967033665,0.08852047834644435,0.10237583931822108,0.11629786634788031,0.09374997483519497,0.07721858627498447,0.05975140452692876,0.04436513744407731,0.04440710410002921,0.05968230813631142,0.07719234876834156,0.09369842245920076,0.18699522732771368,0.07038617798947844,0.03721493682849097,0.049136968675809155,0.04913696867580914,0.03721493682849094,0.07034629380046173,0.03757927461759019,0.17664434511022428,0.15934524056495966,0.13572753357844775,0.10678103072115244,0.07362429299297886,0.03752368740279394,0.0
