,AF7,AF3,Fp1,FP2,AF4,AF8,F7,F5,F3,F1,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FC2,FC4,FC6,FT8,T3,C5,C3,C1,C2,C4,C6,T4,TP7,CP5,CP3,CP1,CP2,CP4,CP6,TP8,T5,P5,P3,P1,P2,P4,P6,T6,FPz,PO7,PO3,O1,O2,PO4,PO8,Oz,AFz,Fz,FCz,Cz,CPz,Pz,POz
F2,0.115732478506594,0.0788688761072007,0.09444816386286148,0.07100437595477292,0.042511068349659425,0.07508820144695401,0.13871617373535325,0.11452100364620878,0.08765516927681449,0.059143601674168156,2.001975304267467e-09,0.029815141089347783,0.05920813808166022,0.08765650095416753,0.1622405976021294,0.13532675649737252,0.10612089191297056,0.07666434593488537,0.03709334923642775,0.04986965760568385,0.07621477489163675,0.10565594058136943,0.18534886771587786,0.15808168468239867,0.13000863836079493,0.1037392323246279,0.07428369032512551,0.08124932345390783,0.10065981442859194,0.12640764831587678,0.2069496938871404,0.1812702873225507,0.15632825355687582,0.13452806156652722,0.11145663351595039,0.11501776297712257,0.128314769453766,0.1485032751186674,0.22506719868014768,0.20323824280726294,0.1832109516642988,0.16647912074123977,0.14850152160329638,0.14953125722670704,0.15716817330257707,0.1706660079025773,0.07678107283077616,0.23624959531531284,0.20887484410882287,0.23633511867583878,0.2110055379964114,0.18427586601548873,0.19202189898803979,0.22527269575016703,0.04482478859931863,0.02976280530303671,0.05026812476131732,0.08320225399693744,0.11853173014558548,0.15448828452121643,0.19030200698514033
F4,0.13170846018749044,0.09813263179769943,0.10513478860160563,0.06177931470990378,0.03528104502988088,0.05345848303426826,0.15872198533361664,0.13869720764021726,0.11447905146150213,0.08758850943813533,0.029815141089347783,0.0,0.02979551380210848,0.05916591944861632,0.1856312659490633,0.1630857407863844,0.13574115666712233,0.10612628862488294,0.04909632504709671,0.03539291202718636,0.04883833550560664,0.07586962064736269,0.21180840757267347,0.1876408798105209,0.1594028515324836,0.13022337277902424,0.08084113479872622,0.07079572976536422,0.07769791275101891,0.09788787153174801,0.2360074621457396,0.21081953186094837,0.18339193589521877,0.15671500379741105,0.11501155029659726,0.10615231689945893,0.1088601573942923,0.12235151357751048,0.2544771018300961,0.2299045670567485,0.2056597695083282,0.1832737233339331,0.14953728979025996,0.14141369879789994,0.14066853790997685,0.14766226104871585,0.07980208630161123,0.2582060012529708,0.22310456796216632,0.2439861814290668,0.19806665672724255,0.17639191115364591,0.17319001877206305,0.22119669553263258,0.060705713018971805,0.05913957692694462,0.07621155144476097,0.10281647357035995,0.13297381912204861,0.16408531576105845,0.19431332714952956
F6,0.14305819488986857,0.11553337444938583,0.11363272049936021,0.05755443760359761,0.04356133995180018,0.03516333819398892,0.17254467974574692,0.15878700665210854,0.13873165696902012,0.11446227226135035,0.05920813808166022,0.02979551380210848,0.0,0.029808560016075316,0.20197076632389724,0.18721740943744097,0.16386723041091203,0.13581504359996144,0.07485845496216567,0.04683110857971631,0.03270891413398373,0.0477783608601537,0.23123519492825198,0.21508767960865996,0.18914018871557492,0.15927979244089094,0.09974178242386673,0.07628730063961087,0.06549889037090116,0.07349388134709264,0.2599642187505575,0.24047782075052343,0.21232617081014493,0.18262703593436777,0.12813035724674748,0.10825195351653487,0.09825879910910076,0.10129488814209915,0.2842545200056512,0.25752467420864944,0.22985748150042543,0.20321255245386086,0.1571657871559314,0.14065705108772178,0.1308778091714282,0.1296546063725796,0.08436058034039677,0.27232345290880416,0.23600373500721106,0.24435931597196678,0.18687995398441926,0.17246670456526206,0.15830579975842612,0.21519853770196598,0.07949881885984858,0.08761200019180104,0.10555079059011141,0.12871607756581957,0.15385673478315473,0.1786028138161626,0.20029234119727804
F8,0.14824211759215264,0.1294509184318891,0.11877849150874155,0.059575301716425146,0.060717195523371285,0.029815013356985793,0.17769723680445915,0.17246609473421168,0.15872518830597357,0.13864136251971357,0.08765650095416753,0.05916591944861632,0.029808560016075316,0.0,0.20697684904703262,0.20431734599183052,0.18847378376129512,0.1641297478148419,0.10422764397698148,0.07278696201471414,0.04384280397177511,0.02986724408475407,0.23590476703166116,0.23610972826717097,0.21730383912264234,0.18908460125361987,0.12550314996756426,0.09515317870705309,0.07039177737981255,0.05964305691661293,0.26356833143343233,0.26693523955083315,0.2421200402536143,0.2108968663583017,0.1484733099973403,0.12099479598145536,0.09972037930344999,0.0895137078557483,0.28169311020769905,0.28436302112021133,0.25457285682818837,0.22515312108100105,0.17067362805344008,0.14766226104871588,0.12966743912469808,0.11927815563455622,0.0893819129972058,0.2650928856169413,0.24499263219527556,0.23755287994414098,0.17883742663697913,0.17321751750018496,0.14908950325122544,0.20863492089141056,0.0979798996217041,0.11443257797086646,0.13527304862840717,0.1576031790952104,0.17904206603354997,0.1969320028025035,0.20783223307807064
FT7,0.05962518397629669,0.08784760891365143,0.08944109827202848,0.14857029761405452,0.1586179967261407,0.17782317425885671,0.029791218363155222,0.047721854903226384,0.07579751821154271,0.10561438964867195,0.1622405976021294,0.1856312659490633,0.20197076632389724,0.20697684904703262,2.001975304267467e-09,0.037163910623350324,0.07419965450270086,0.11081740295970258,0.18084443039551373,0.21145643015040994,0.23312119972444717,0.23572599354038412,0.029776050250914926,0.04924270705853974,0.08373213998157546,0.120985256876186,0.19642096346611546,0.23271675311494341,0.26284323875511956,0.2628108043851489,0.05954838359960333,0.07344198275994192,0.1010499537414412,0.13414240339842612,0.2059274921150847,0.24288932304106092,0.2800898604189817,0.2794009135605875,0.08934690709618827,0.10119038288545856,0.12218937866427987,0.14842557347294874,0.20694853875166266,0.23601378872783008,0.25995951598643113,0.2635754354575963,0.11924643168985477,0.11917683775007988,0.14451321134469983,0.14897898242225469,0.20791377856619006,0.21659087556834178,0.23654207895903584,0.17878466316867028,0.12524268985815037,0.13489416501575355,0.14664670551195097,0.15875221660826086,0.1694937255829153,0.17721235525785434,0.18052327563940643
FC5,0.06451643312217092,0.0748764540867501,0.08997862155769086,0.14614438440518107,0.14536284705070232,0.17524747865805637,0.0438016761425627,0.03273223338337597,0.0487604976411693,0.0761930749895364,0.13532675649737252,0.1630857407863844,0.18721740943744097,0.20431734599183052,0.037163910623350324,2.001975304267467e-09,0.037204108941315504,0.0742191449513544,0.14663955352176733,0.18085140114905973,0.21146844999306513,0.23312119972444717,0.05039413946102091,0.03280150113062981,0.051449295064855544,0.08517559634203296,0.15927051917505267,0.19639588617940434,0.23198751195041037,0.2606173166754892,0.07343631575073062,0.0655912058738349,0.07846309793287211,0.10468930636830617,0.1713758021017477,0.20722118925234267,0.2436735500076637,0.2801092733743269,0.09965276555974044,0.0982828443912781,0.10878316866544605,0.12833041118008523,0.1812656463797453,0.21082039723866172,0.24047135640470052,0.2669365357559498,0.11704171570383995,0.1270636134580247,0.13982469460181604,0.15484640390289173,0.21165047143802979,0.2063437282594563,0.24017509159523615,0.18261604815279292,0.10811988660597298,0.10586920860565993,0.11083421696724421,0.12183677505262132,0.13674069723183083,0.15330226077139775,0.16931376795198164
FC3,0.08089259643783267,0.07065296689723605,0.09599580473454837,0.13945607521573583,0.12821355572752377,0.16413428111051154,0.07277710990531433,0.04691690619209498,0.03534738696124526,0.049881951154347265,0.10612089191297056,0.13574115666712233,0.16386723041091203,0.18847378376129512,0.07419965450270086,0.037204108941315504,2.001975304267467e-09,0.037185494899459735,0.11079946807954144,0.14662145823253467,0.18085140114905973,0.21145643015040994,0.08455973446547999,0.051963670179720464,0.03541974294916161,0.053172346913228696,0.12227514057622425,0.1592358700684633,0.19594574034691659,0.23091873977056998,0.1010531373691828,0.07847198004029612,0.07081626520294287,0.08244633770677363,0.13821925904258683,0.17203926834685487,0.20722063889132736,0.2429069709326989,0.12095052102488062,0.10832001417846654,0.10610615740345135,0.11506697409700706,0.1563295163535813,0.183395707889403,0.21232617081014493,0.2421228087255279,0.11514237414585318,0.14254917108925477,0.14129352387273555,0.1645608272529839,0.20913050184639076,0.1917848643738876,0.22909979359495938,0.18595564588874164,0.09207667141455717,0.07661065965975657,0.07419750734543505,0.08601963428867677,0.10720490894544386,0.13284099750254785,0.15981358393125059
FC1,0.10253658663635117,0.07695907512903412,0.10594064646746433,0.12951434235478443,0.10935354174150083,0.14664852923022847,0.10423778514629713,0.0749508117538049,0.04911610103773085,0.03715721725701873,0.07666434593488537,0.10612628862488294,0.13581504359996144,0.1641297478148419,0.11081740295970258,0.0742191449513544,0.037185494899459735,1.4156103134155274e-09,0.07418418955582422,0.11079946807954144,0.14663955352176733,0.18084443039551373,0.1211859552825223,0.08539429586034342,0.05334470559627514,0.03719868909397754,0.08637237516409839,0.12218763413914245,0.15887387064246297,0.19529727128479896,0.13414481296347497,0.1046954351252352,0.08244633770677363,0.07438581408561042,0.10814681370998158,0.13821713074102335,0.17137471066266474,0.20595050164786496,0.14844240903095507,0.12821649550984823,0.11499323873331135,0.11152480375196866,0.13452856930464105,0.15671555889513583,0.18262703593436777,0.21089547699528108,0.11385199738739737,0.1630359857886706,0.14868750406755246,0.17670846760237935,0.2011045137441487,0.17581622579489659,0.2091650713208661,0.18823828705346513,0.08011316230030627,0.05051228612390083,0.037179747234103416,0.05407340691285289,0.08463171744167458,0.11862365061518612,0.15345838217638028
FC2,0.1466835120037994,0.10935354174150083,0.12951434235478443,0.10594064646746433,0.07695907512903412,0.10253605267272416,0.16417322884552885,0.13589274858166628,0.10619154907662709,0.07671808338509006,0.03709334923642775,0.04909632504709671,0.07485845496216567,0.10422764397698148,0.18084443039551373,0.14663955352176733,0.11079946807954144,0.07418418955582422,1.4156103134155274e-09,0.037185494899459735,0.0742191449513544,0.11081740295970258,0.19529727128479896,0.15887387064246297,0.12219311110484886,0.08629662740575297,0.03719753696498782,0.05334054271794297,0.08539429586034342,0.1211859552825223,0.20592407339241336,0.17137471066266474,0.13821713074102335,0.10814681370998158,0.07438581408561042,0.08244633770677363,0.1046954351252352,0.13419040909067606,0.21089147972465755,0.18271946294811217,0.1567458393848032,0.13460168488071236,0.11146217130668681,0.11501322979204355,0.12813928006121744,0.1484750694059059,0.11385199738739737,0.20917621707153083,0.17581622579489659,0.2011045137441487,0.17670846760237935,0.14868750406755246,0.1630576336045503,0.18823828705346513,0.08011316230030627,0.05051228612390083,0.037179747234103416,0.05407340691285289,0.08463171744167458,0.11862365061518612,0.15345838217638028
FC4,0.16418227907800725,0.12821355572752377,0.13945607521573583,0.09599580473454837,0.07065296689723605,0.08091360404557223,0.18853419386429168,0.16392955153010028,0.13581492197883138,0.10615728515020866,0.04986965760568385,0.03539291202718636,0.04683110857971631,0.07278696201471414,0.21145643015040994,0.18085140114905973,0.14662145823253467,0.11079946807954144,0.037185494899459735,2.001975304267467e-09,0.037204108941315504,0.07419965450270086,0.23091873977056998,0.19594574034691659,0.15924142443938732,0.12219506040877008,0.05310939482519423,0.03541987114592088,0.051963670179720464,0.08455973446547999,0.24288660099275983,0.20722063889132736,0.17203926834685487,0.13821925904258683,0.08244633770677363,0.07081626520294287,0.07847198004029612,0.10111454771919845,0.24213953325798346,0.2124163127490647,0.1834446912724646,0.15639431286149624,0.11502630541662671,0.10615482042317514,0.10826497321273836,0.12099723255568008,0.11514237414585318,0.22913103412458424,0.1917848643738876,0.20913050184639076,0.1645608272529839,0.14129352387273555,0.14258416145432196,0.1859556458887416,0.09207667141455717,0.07661065965975657,0.07419750734543505,0.08601963428867677,0.10720490894544386,0.13284099750254783,0.15981358393125059
FC6,0.17530317400115392,0.14536284705070232,0.14614438440518107,0.08997862155769086,0.0748764540867501,0.0645605150891457,0.2043910526707458,0.1872552082028253,0.16316356472708965,0.13534551258484095,0.07621477489163675,0.04883833550560664,0.03270891413398373,0.04384280397177511,0.23312119972444717,0.21146844999306513,0.18085140114905973,0.14663955352176733,0.0742191449513544,0.037204108941315504,2.001975304267467e-09,0.037163910623350324,0.2606173166754892,0.23198751195041037,0.19640139542525972,0.15918913298397155,0.08509759251298561,0.05145379808971962,0.03280150113062981,0.05039413946102091,0.28008986041898176,0.2436735500076637,0.20722118925234267,0.1713758021017477,0.10468930636830617,0.07846309793287211,0.0655912058738349,0.07351980883678427,0.266990211315145,0.24054733678073392,0.21088531927707355,0.18131672446008892,0.12831601905941414,0.10885288362417932,0.09826355130296108,0.09971274028384296,0.11704171570383995,0.24022302663234593,0.2063437282594563,0.21165047143802979,0.15484640390289173,0.13982469460181604,0.12710894674802006,0.1826160481527929,0.10811988660597298,0.10586920860565993,0.11083421696724421,0.12183677505262132,0.13674069723183083,0.15330226077139772,0.16931376795198164
FT8,0.17787819747965924,0.1586179967261407,0.14857029761405452,0.08944109827202848,0.08784760891365143,0.05968170724496085,0.20705097624375665,0.20197216588843933,0.1857066418602694,0.1622393525637357,0.10565594058136943,0.07586962064736269,0.0477783608601537,0.02986724408475407,0.23572599354038412,0.23312119972444717,0.21145643015040994,0.18084443039551373,0.11081740295970258,0.07419965450270086,0.037163910623350324,2.001975304267467e-09,0.2628108043851489,0.26284323875511956,0.23272197887441545,0.1963399076341652,0.12090333072708859,0.08373761181061137,0.04924270705853974,0.029776050250914926,0.2793981706779274,0.2800898604189817,0.24288932304106092,0.2059274921150847,0.13414240339842612,0.1010499537414412,0.07344198275994192,0.05964741240583774,0.26363072448301134,0.2599826684143746,0.23609056869838074,0.20697993416459548,0.1484358160263219,0.12226714378146478,0.10121242412939306,0.08941303194336343,0.11924643168985477,0.236588485730506,0.21659087556834178,0.20791377856619006,0.14897898242225469,0.14451321134469983,0.11922678091542378,0.17878466316867025,0.12524268985815037,0.13489416501575355,0.14664670551195097,0.15875221660826086,0.1694937255829153,0.17721235525785434,0.18052327563940643
T3,0.089400166512983,0.11597967734177629,0.11921470483320594,0.1782591287552797,0.18768777513575044,0.2072932591754973,0.05956703457444772,0.07345904210325634,0.09781047172159572,0.1263820122288883,0.18534886771587786,0.21180840757267347,0.23123519492825198,0.23590476703166116,0.029776050250914926,0.05039413946102091,0.08455973446547999,0.1211859552825223,0.19529727128479896,0.23091873977056998,0.2606173166754892,0.2628108043851489,1.4156103134155274e-09,0.039777589542692546,0.07953428749423867,0.11937753632339122,0.1989655450520063,0.2387162739775106,0.27847894095509856,0.2786460736842696,0.029772752147257244,0.05039634541262792,0.0845558708449235,0.12118266682187404,0.19530082763479123,0.23092334150024502,0.2606144388397916,0.2627318966650942,0.059571981656131805,0.07346654698832876,0.09780656365620612,0.12638560262738335,0.18534511485836053,0.21181264596680802,0.23122713179864085,0.2359095163493276,0.14901791710400414,0.08940346444063686,0.11598125009427189,0.11920810938355134,0.1782657024430651,0.1876861677665177,0.20729651518664008,0.14901791710400417,0.1528670724445889,0.15614669220893276,0.1583525787282063,0.15912826524889556,0.15835257872820632,0.1561466922089328,0.1528670724445889
C5,0.09565854833727698,0.10720053921484325,0.12248198422428064,0.17886247173017217,0.1758263650758975,0.20769568665637816,0.0703303376071095,0.06552038790867201,0.07762422794380641,0.10065938747096025,0.15808168468239867,0.1876408798105209,0.21508767960865996,0.23610972826717097,0.04924270705853974,0.03280150113062981,0.051963670179720464,0.08539429586034342,0.15887387064246297,0.19594574034691659,0.23198751195041037,0.26284323875511956,0.039777589542692546,0.0,0.039756697951546155,0.07959994678069869,0.15918795550931375,0.1989386844348181,0.23870135141240606,0.27847894095509856,0.049240744645263006,0.03280465394159585,0.05195815027973858,0.0853904520175773,0.1588768945053334,0.19594899719375966,0.23198585471679922,0.26276441338380563,0.0703344521835331,0.06552826474181751,0.07761983565321988,0.10066321041156041,0.15807833813659447,0.18764436543233776,0.21508116457637308,0.23611428203009463,0.1498432019078368,0.09566156355214862,0.10720210231543745,0.12247574444049072,0.17886876990212516,0.17582489519017952,0.20769880918492656,0.14984320190783684,0.13837961544610888,0.12850522935705697,0.1217537488361679,0.11935067570620303,0.1217537488361679,0.12850522935705697,0.1383796154461089
C3,0.11139928667137926,0.10601149238451145,0.13038781750339717,0.17421174345207022,0.15980945594280843,0.19691074755082585,0.09511193905400864,0.07635302321213758,0.07074845721939593,0.08128353472278688,0.13000863836079493,0.1594028515324836,0.18914018871557492,0.21730383912264234,0.08373213998157546,0.051449295064855544,0.03541974294916161,0.05334470559627514,0.12219311110484886,0.15924142443938732,0.19640139542525972,0.23272197887441545,0.07953428749423867,0.039756697951546155,0.0,0.0398432488291525,0.1194312575577676,0.15918198648327195,0.19894465346085993,0.23872224300355244,0.08373115526325466,0.051450912935154226,0.03541358305326024,0.05334029015804126,0.12219556062669505,0.1592436805947462,0.19640044685667524,0.23268461067354057,0.09511451479222849,0.07635846403973766,0.07074476425472283,0.08128698610070408,0.1300059801109881,0.15940537034262836,0.18913589935052622,0.21730671874136676,0.1505615003540345,0.11140144737436518,0.10601272136224058,0.13038303933329626,0.17421659483116697,0.15980834504861488,0.19691302042728281,0.15056150035403454,0.12557205428824708,0.10295192471615627,0.08607775040734646,0.07959397775465686,0.08607775040734646,0.10295192471615627,0.12557205428824708
C1,0.13265170498485807,0.11275005486125998,0.1414355006712983,0.1652556621881468,0.14222785587473222,0.1783130993442662,0.12555611018620835,0.09988881140652496,0.08087282907066728,0.0743493883535721,0.1037392323246279,0.13022337277902424,0.15927979244089094,0.18908460125361987,0.120985256876186,0.08517559634203296,0.053172346913228696,0.03719868909397754,0.08629662740575297,0.12219506040877008,0.15918913298397155,0.1963399076341652,0.11937753632339122,0.07959994678069869,0.0398432488291525,0.0,0.07958800872861507,0.1193387376541194,0.15910140463170735,0.19887899417439991,0.1209848223996032,0.0851761800195598,0.05317003652300754,0.03719532088215131,0.0862982575215758,0.12219633844617454,0.1591886744949894,0.1963232351524518,0.12555733385949344,0.0998912782826597,0.08087100967710298,0.074351408680649,0.10373762822861832,0.13022476984045891,0.15927763921952034,0.18908590111477708,0.15105001505143958,0.13265281067815574,0.11275070585094342,0.1414329308758008,0.16525826025016527,0.14222725064080827,0.1783142418374149,0.1510500150514396,0.11661924599196735,0.08334636416315541,0.05406480863600417,0.03975072892550431,0.05406480863600417,0.08334636416315544,0.11661924599196738
C2,0.1783840355848278,0.14226587786515243,0.16527864101091513,0.14140944638146621,0.11272778010074898,0.13261546062154514,0.1891737176896454,0.1594355282073522,0.13033470319917836,0.1038595958305863,0.07428369032512551,0.08084113479872622,0.09974178242386673,0.12550314996756426,0.19642096346611546,0.15927051917505267,0.12227514057622425,0.08637237516409839,0.03719753696498782,0.05310939482519423,0.08509759251298561,0.12090333072708859,0.1989655450520063,0.15918795550931375,0.1194312575577676,0.07958800872861507,2.001975304267467e-09,0.03975072892550437,0.07951339590309231,0.11929098544578483,0.19642143697814357,0.1592700597053242,0.1222764209162996,0.08637400760425373,0.03719416175445386,0.05310707725063815,0.08509817777029975,0.12091302147833759,0.1891724159715981,0.15943336973688993,0.1303361019791338,0.1038579884526369,0.07428571487464136,0.08083931008706152,0.09974425601775379,0.12550192234385998,0.1510492750817365,0.17838289095268686,0.14226527140936385,0.16528124450204015,0.14140687126398435,0.11272843248569829,0.13261435213399858,0.1510492750817365,0.11663301426460876,0.08337838310785073,0.05412500614758152,0.039837279803110755,0.05412500614758152,0.08337838310785073,0.11663301426460876
C4,0.19695141016730483,0.15980687272286945,0.17421068808202003,0.1303892829482132,0.10601192802764325,0.11143437282146207,0.21734666154218463,0.18921437599556687,0.1594624595655906,0.13005808681410902,0.08124932345390783,0.07079572976536422,0.07628730063961087,0.09515317870705309,0.23271675311494341,0.19639588617940434,0.1592358700684633,0.12218763413914245,0.05334054271794297,0.03541987114592088,0.05145379808971962,0.08373761181061137,0.2387162739775106,0.1989386844348181,0.15918198648327195,0.1193387376541194,0.03975072892550437,1.4156103134155274e-09,0.039762666977587985,0.0795402565202805,0.23271794394790676,0.19639493769428187,0.15923812608224064,0.1221900835637313,0.05333612722188499,0.035413711619754096,0.05145541574104441,0.08376336015954884,0.21734378400099946,0.18921008446068185,0.15946497694310932,0.13005542725847144,0.08125277345854649,0.07079203686016225,0.07629274363136099,0.09515060112782166,0.15056159358931212,0.19694913784309376,0.15980576189489507,0.17421553917217208,0.13038450506321442,0.10601315693309597,0.1114322116732128,0.15056159358931212,0.1255703685157573,0.10294841301223177,0.08607255439817244,0.07958800872861507,0.08607255439817244,0.10294841301223177,0.1255703685157573
C6,0.2077507397345926,0.1758263650758975,0.17886247173017217,0.12248198422428064,0.10720053921484325,0.09570735519091685,0.2361807250557242,0.21514260540267452,0.18771531659586094,0.1581176777759937,0.10065981442859194,0.07769791275101891,0.06549889037090116,0.07039177737981255,0.26284323875511956,0.23198751195041037,0.19594574034691659,0.15887387064246297,0.08539429586034342,0.051963670179720464,0.03280150113062981,0.04924270705853974,0.27847894095509856,0.23870135141240606,0.19894465346085993,0.15910140463170735,0.07951339590309231,0.039762666977587985,0.0,0.039777589542692546,0.26284589448430107,0.23198585471679922,0.19594899719375966,0.1588768945053334,0.0853904520175773,0.05195815027973858,0.03280465394159585,0.04929728101718711,0.2361761718513054,0.215136085849356,0.18771880136608324,0.15811432892098531,0.1006636348590503,0.07769352110770478,0.06550676768694594,0.07038766127419258,0.1498432019078368,0.20774761727339014,0.17582489519017952,0.17886876990212516,0.12247574444049072,0.10720210231543745,0.09570433966333614,0.1498432019078368,0.13837961544610888,0.12850522935705697,0.1217537488361679,0.11935067570620303,0.1217537488361679,0.12850522935705697,0.13837961544610888
T4,0.20734755611639752,0.18768777513575044,0.1782591287552797,0.11921470483320594,0.11597967734177629,0.08945669618546517,0.2359767344402053,0.23124370398049054,0.2118861031915496,0.1853628355772297,0.12640764831587678,0.09788787153174801,0.07349388134709264,0.05964305691661293,0.2628108043851489,0.2606173166754892,0.23091873977056998,0.19529727128479896,0.1211859552825223,0.08455973446547999,0.05039413946102091,0.029776050250914926,0.2786460736842696,0.27847894095509856,0.23872224300355244,0.19887899417439991,0.11929098544578483,0.0795402565202805,0.039777589542692546,1.4156103134155274e-09,0.2628135795071633,0.2606144388397916,0.23092334150024502,0.19530082763479123,0.12118266682187404,0.0845558708449235,0.05039634541262792,0.029871781178614523,0.23597198567407068,0.23123563828802482,0.2118903418130343,0.18535908004269783,0.1264112361286958,0.09788396311165931,0.07350138181577985,0.05963810983551203,0.14901791710400414,0.20734430020814879,0.1876861677665177,0.1782657024430651,0.11920810938355134,0.11598125009427189,0.08945339825695073,0.14901791710400414,0.1528670724445889,0.15614669220893276,0.1583525787282063,0.15912826524889556,0.1583525787282063,0.15614669220893276,0.1528670724445889
TP7,0.11917024441859564,0.14450842159911506,0.14898227823374124,0.20790396354862184,0.21658927342220688,0.23653568605776915,0.08933866383639416,0.10117936929335608,0.12219078718154065,0.14841926215264567,0.2069496938871404,0.2360074621457396,0.2599642187505575,0.26356833143343233,0.05954838359960333,0.07343631575073062,0.1010531373691828,0.13414481296347497,0.20592407339241336,0.24288660099275983,0.28008986041898176,0.2793981706779274,0.029772752147257244,0.049240744645263006,0.08373115526325466,0.1209848223996032,0.19642143697814357,0.23271794394790676,0.26284589448430107,0.2628135795071633,2.001975304267467e-09,0.03716466849723585,0.0741987396553477,0.11081608482725917,0.18085030442536534,0.2114646190307174,0.23312119972444723,0.2356385493610023,0.029799464805113005,0.04773083918583269,0.07579643966611271,0.10561968258003486,0.16223932427923185,0.18563855546082303,0.20196590818389043,0.20698496620312218,0.17878136861410895,0.059631781752520735,0.08785217749906411,0.08943779916409487,0.1485801852473608,0.15861959916872823,0.1778297367542457,0.11924973096953607,0.18052019333582986,0.17721001267348768,0.1694924821534723,0.15875221660826086,0.14664792119914696,0.13489643243633742,0.12524570187474865
CP5,0.12706361345802467,0.1398262425029931,0.15485593692013214,0.21164733670076769,0.20634781995120427,0.24017509159523606,0.0996512379144668,0.09827809175851926,0.10879044372886909,0.12832916079891601,0.1812702873225507,0.21081953186094837,0.24047782075052343,0.26693523955083315,0.07344198275994192,0.0655912058738349,0.07847198004029612,0.1046954351252352,0.17137471066266474,0.20722063889132736,0.2436735500076637,0.2800898604189817,0.05039634541262792,0.03280465394159585,0.051450912935154226,0.0851761800195598,0.1592700597053242,0.19639493769428187,0.23198585471679922,0.2606144388397916,0.03716466849723585,1.4156103134155274e-09,0.037201352088642003,0.07421562615771007,0.14664189765151214,0.18085436240060634,0.211463372163075,0.2330266995156854,0.043802622430269715,0.032736934643725075,0.04875348324242497,0.07619429437492348,0.1353205933372946,0.16308708039394662,0.18720706249132688,0.20431892994335513,0.18261921579618146,0.06451643312217094,0.07487486790555213,0.08996944844637879,0.1461475581754357,0.1453582222345792,0.17524747865805645,0.1170385624911251,0.16931659649425526,0.1533043883265618,0.13674185956671603,0.12183677505262132,0.11083296369881256,0.10586684064090753,0.10811684030613157
